165,"Elevated cholesterol and other blood fats can create fatty deposits (plaques) that block arteries, which may result in a heart attack or stroke. These plaques can also create blockages in the blood vessels of the legs. Many people think that the time to diet and/or take medication to prevent this is when you are young. Often senior citizens believe that the damage is done and there's nothing they can do about it. This is absolutely wrong. Recently microscopic photographs taken inside arteries show that cholesterol deposits can shrink or even disappear with treatment. Originally it was thought that the gradual buildup of fats in its walls would totally block an artery, at which point no more blood would pass through the vessel. If it is a blood vessel supplying the heart with nourishment, a heart attack can result. On the other hand, if it is an artery supplying the brain with nourishment, a stroke with paralysis can result. But recent research indicates that the fat does not totally block the blood vessel. It blocks it only partially. Total blockage is actually caused by a chemical reaction at the site of the fatty deposit, resulting in the formation of a blood clot. Therefore if you shrink the fatty deposits, the likelihood of blood clotting diminishes reducing the incidence of heart attack and stroke. This is confirmed by the scientific finding that both young and old people live longer after lowering their choles terol and other blood fat levels. The medications now used in the treatment of these problems are very effective. Liver toxicity from some of these medicines is very rare and most people have no problem with this side effect. Your doctor can monitor your liver function with certain blood tests."
166,"Very few things are more frightening than seeing blood spurting from a severed artery after a serious injury. You know you need to reduce the bleeding, but what is the best method? It is best accomplished by direct pressure, using whatever is available. Ideally, gauze dressing is applied and firmly pressed against the wound. If gauze is not available, any type of cloth mate rial will suffice. Continued compression will cause the artery to constrict and clotting will follow. Even bleeding from a large artery can be controlled in this fashion until emergency care arrives. If you are assisting an injured person, avoid contaminating your eyes, mouth, or an open wound with the blood. Wear gloves when available and wash yourself well for fifteen minutes as soon as possible."
167,"Potassium is a mineral found in a wide variety of foods, such as bananas, tomatoes, and orange juice. Usually you can get enough of the potassium your body needs through the foods you eat. Potassium moves in and out of muscle cells, creating electrical currents to make your muscles move. This is true for all muscles in your body, including those in your arms, legs, and torso. Low potassium levels in your body can cause profound muscle weakness, spasms, and cramps. The heart is another muscle dependent upon potassium. When potassium levels become too low, or too high, abnormal electrical currents travel throughout the heart. The sudden discharge of these abnormal currents can cause the heart to pump irregularly, which may lead to a sustained spasm of the heart, followed by death. You can lose potassium through vomiting and diarrhea. This potassium loss is normally replaced within many foods and beverages. But long periods of vomiting and diarrhea can result in dangerously low potas- sodium levels, which can be checked with a simple blood test. Special potassium pills or liquids may be necessary to avoid a life-threatening abnormal heart rhythm. High blood pressure can be associated with low potassium levels. Most water pills (or diuretics) used to treat high blood pressure, swelling, and heart failure can cause you to lose extra potassium in your urine. If you are taking a diuretic for any reason, you should have your blood potassium checked by your doctor on a regular basis. It may be important for you to take supple mental potassium pills or liquids, depending on your potassium level. An overactive adrenal gland (located on top of each kidney) can cause a rare type of high blood pressure and profound potassium loss, requiring a special medication or surgical removal of part of the gland to maintain a normal potassium level. Again, very high potassium levels can also cause heart-pumping irregularities, associated with certain medications, including the blood pressure pill known as the ACE inhibitor. Kidney disease can also cause high potassium levels. You should not take extra potassium pills without having your blood potassium levels moni tired by your doctor. In conclusion, if you experience muscle weakness and/or cramps, especially after diarrhea, vomiting, taking water pills, taking potassium supplements, taking the category of blood pressure pills called ACE inhibitors, or with a history of kidney disease, you should tell your doctor so he or she can monitor your potassium level. There are many causes of muscle cramps."
168,"The glands on top of your kidneys, the adrenal glands, are small but very important for your body to function normally. They produce steroids and other essential hormones. One of their roles is to maintain a balance of salt and water in your body. Steroid-type medications can decrease the production of natural steroids by the adrenal glands. Usually the steroid medication substitutes for your natural steroid hormone. When you get sick, however, and your body needs even more of these hormones, these glands are so suppressed that you develop symptoms of dehydration from lack of steroids. Also, if you have been taking steroids for a while and you suddenly stop taking them, the adrenal glands may be so suppressed that you have none of these natural hormones immediately available and you become very ill. Muscle weakness, fatigue, muscle cramps, nausea, vomiting, and dehydration can develop very rapidly. Your blood pressure can drop to such low levels that death may result. Rarely disease occurs in the adrenal glands, which directly affects their functioning. The pituitary gland, located under the brain, produces hormones that con trol the adrenal glands. When the pituitary gland is not working, the adrenal glands may also function improperly, causing the symptoms of dehydration. Emergency medical treatment can save your life from dehydration when you do not have enough steroids in your body."
169,"Having a fever does not mean feeling hot. It means an actual elevation of your body temperature, which is usually between 98.6 to 99.4 degrees. Normally your temperature is higher in the evening, but not over 99.4. (It begins to go down with total body inactivity during nighttime rest.) To allow for inaccuracies in taking your temperature, a good arbitrary level to set as being abnormal is 99.8 degrees. Therefore anytime it is above 99.8 degrees, you have a fever, and you need to know why. Fever is an indication that your body is combating an illness such as a virus or bacterium infecting the body. But cancer and various autoimmune diseases (where the body fights against itself) can also cause fever, and m be the only clue that illness is present. You should medical evaluation even if you have a persistently elevated temperature without an apparent cause. Early treatment of these illnesses often reduces the risk of ous complications. A fever over 103.5 degrees often represents a serious infection and should be evaluated immediately. The pattern of rise and fall in body temperature may provide a clue to the cause of the fever. Therefore a chart monitoring temperature levels at various times may be helpful in diagnosing the problem. Also, when you have a fever, your temperature is often elevated in the evening but normal in the morning. You should never consider yourself well until your temperature has been normal for at least a twenty-four-hour period."
170,"Long-term infections are notorious for causing fever at night. When fever occurs, and your body's temperature ture then returns to normal, drenching sweats result. The heat leaves the body with the sweat. This is part of the body's cooling mechanism. The sweats may be so profuse that you have to change your pajamas. A common cause of night sweats is tuberculosis (TB), whose other common symptoms include weight loss and a cough with or without bloody phlegm. TB is more likely to occur in people with weak immune systems (such as those with AIDS), those traveling to countries with a high TB infection rate, and those who have been exposed to TB patients. Drug abusers, patients who have had their stomachs surgically removed, and those who have been exposed to silica (the major component of sand, used in making glass) are also prime candidates for TB. Persistent night sweats and fever are red light warn ing signals to see your doctor for medical evaluation and treatment as soon as possible. Night sweats are one of the early signs of an HIV infection, the virus that causes AIDS. They can occasionally be caused by cancer such as lymphoma. "
171,"Some medications cause serious problems if you suddenly stop taking them. Here are a few examples:

1. High blood pressure pills. If you suddenly stop taking certain blood pressure pills, not only will your blood pressure rise but in certain cases it will actually rise to such a high level that you could have a stroke. For example, stopping the drug Catapres (clonidine) may result in a very high ""rebound"" blood pressure. Other side effects may also occur. For example, suddenly stopping beta blockers, in certain patients, can cause angina or a heart attack.

2. Steroids. Steroid pills may actually suppress your body's normal production of steroids. Therefore when you stop taking them, your body may react to the very low level of internally produced steroids. Your doctor should decrease the dosage slowly over time in order to allow the body to start producing the normal amount. (See Tip 168 for additional information on symptoms after stopping steroids.)

Since numerous medications can have a negative impact on your body if they are suddenly stopped, always consult your doctor before altering the prescribed directions for taking your medication."
172,"A seizure means there has been a sudden alteration of the electrical function of the brain. The brain generates electricity, which can be measured by a machine called an electroencephalogram (EEG). An EEG graphs out abnormal brain waves, indicating unusual electrical activity. A classic seizure involves a sudden loss of consciousness with jerking of the entire body, biting of the tongue, and urination, followed by a period of sleep before regaining consciousness. If the electrical currents released by your brain are less intense and confined to a small area of the brain, a minor seizure will occur. The result of this minor seizure depends on the particular area of the brain involved. For example, you may just smack your lips or stare without knowing you are doing anything. Seizures occur in a wide variety of ways, since the brain has so many different functions. The spectrum includes experiencing a strange smell to experiencing an orgasm. The term epilepsy refers to seizures of unknown cause that often begin in childhood and continue throughout life. The usual sign of an impending seizure is a special feeling called an ""aura."" The seizure-major or minor-in turn is followed by sleep or drowsiness, before normal behavior returns. This sequence of events-aura, altered consciousness with or without jerking, a period of sleep or altered awareness-separates seizures from fainting or other causes of sudden unconsciousness. The jerking phase of seizures usually lasts only a few minutes, while the post seizure sleeping period may last much longer. If the jerking phase does not stop after several minutes, or if it keeps recurring, the condition is life-threatening. Call an ambulance. If you witness a person having a seizure who loses consciousness, turn him or her on his or her side, away from dangerous objects. Do not attempt to put anything in his or her mouth. Call for emergency care, unless the person is a known epileptic and you have been advised otherwise. A common cause of a seizure in children is a high fever. As the brain matures into adulthood, it becomes less susceptible to this happening. (See Tip 190 for more information on seizures due to fevers in children.) Seizures can result from a brain injury, brain tumor, or stroke. They can be caused by a life-threatening low or high blood sugar level, abnormal mineral levels in the blood, or a sudden loss of blood flow to your brain. These conditions need to be treated on an emergency basis. Therefore all first-time seizures require an imme diate visit to the emergency room. Seizures can also occur without an apparent cause, normal adult with no previous history of seizures, no family history of epilepsy, and no current illness SS can suddenly have a major seizure. Medical tests may not show any cause. So what do you do? You often need to take medicine to control the seizures, since you can not risk a recurrence while driving or in another potentially dangerous situation. If you have not had a seizure in many years, how long should you continue to use the seizure medicine? Only your doctor can make this judge ment, based on your individual circumstances."
173,"The body's protective mechanisms maintain its tem perature at around 98.6 degrees, which is necessary for its normal functions. Internal control mechanisms help maintain body temperature by routine blood away from the surface of the body and the extremities (arms and legs) and by shivering, to generate heat. If the body still cannot contain warmth, the body temperature drops and symptoms begin to appear. They are:

1. Confusion and forgetfulness
2. Sluggishness and fatigue
3. Incoordination
4. Slurred speech
5. Shivering (when shivering stops, the condition is getting worse)
6. Heart palpitations

Continued lowering of the body's temperature can produce coma and death. If you encounter someone who is hypothermic:

1. Get the person to a warm room. Do not immerse them in a tub of hot water or place them in front of a heater or fireplace. The sudden exposure to excessive heat may worsen their con dition.
2. Remove any wet clothing.
3. Cover the person with blankets.
4. Offer the person warm fluids, if they can drink. Do not give them an alcoholic beverage.
5. Seek out emergency medical assistance."
174,"It is hard to tell when you are in danger of heat exhaustion. When you are active on a hot day, th utilizes its cooling mechanism: sweating. The evaporation of sweat on the body's surface allows the body to get rid of heat. High humidity and the absence breeze can impair this mechanism. Individuals with fewer sweat glands are in greater danger of heat exhaustion. Senior citizens and young children are also susceptible to heat exhaustion because the cooling mechanisms of their bodies are less effective. Fluid loss and a rise in body temperature result in a serious derangement of body chemistry. Symptoms of heat exhaustion include:

1. Weakness, fatigue
2. Dizziness and/or headache
3. Incoordination and/or confusion
4. Muscle cramps
5. Vomiting, diarrhea
6. Low or no urine output
7. Pounding heartbeat

If you have any of the above symptoms, it is urgent that you do the following in order to avoid a heat stroke:

1. Move to the shade or indoors with air condition ing. Place a wet towel over your face, arms, and legs. Sit in front of a fan. Do not get in a bathtub of cold water.
2. Drink a lot of cold water.
3. Seek medical assistance. You may need to be given fluids intravenously or other therapy to cool down quickly.

The most important method of handling heat exhaust tion is to prevent it. Take frequent breaks from exercise and exposure to heat. If you get tired, rest and cool off for a while. Drink a lot of water."
175,"The thyroid gland is located in the center of the base of the neck (see Figure 14). It serves as the body's thermostat, regulating the metabolic functions-that is to say, how quickly or slowly you burn up calories. An overactive thyroid promotes a rapid metabolic rate, while an underactive one slows it down. The size of your thyroid gland has nothing to do with whether it is overactive or underactive. If the gland has not changed in size but is functioning abnormally, you may not seek treatment since the symptoms may develop gradually. An overactive thyroid gland, producing excess thyroid hormone, causes intolerance to heat, a rapid and irregular pulse, tremors in the hands, profuse sweating, and sometimes heart failure. An underactive thyroid produces an insufficient amount of thyroid hormone. The result is intolerance to cold, and you may feel cold all the time. Marked weakness and fatigue, loss of memory, paleness or a yellowish appearance, generalized body swelling (most prominent in the face), and a slow and sometimes irregular pulse are all characteristics of this disorder. Both conditions can be associated with bulging eyes, fatigue, and double vision. An overactive thyroid can cause dangerous heart rhythm abnormalities, while an underactive thyroid can result in a high cholesterol level. These and many other complications are a good reason to seek medical care as soon as possible when the symptoms creep up on you."
176,"Some heart attacks occur without any pain. A senior citizen or a diabetic may experience a general sense of weakness rather than chest pain. The pain of a heart attack usually occurs in the center of the chest, under the breastbone or in the front-left breast area. The pain is most often a pressure sensation, like a heavy weight on the chest or a squeezing tightness. Profound weakness often accompanies the pain. A cold and clammy sweat may be present, with nausea and vomiting. In certain circumstances, however, heart attack may occur in an entirely atypical manner. If you are a senior citizen or diabetic, be aware that profound weakness may be the only sign of a ""silent” heart attack. Consult your physician immediately for an evaluation, which includes an EKG, blood tests of certain heart chemicals, and special X-rays of the heart, to determine if you are having a heart attack. Lifesaving treatments may be necessary."
177,"The parathyroid glands (there are usually four) are located in the front base of the neck near the thyroid gland. These small glands produce a hormone that con trols the amount of calcium in your blood. If one of the glands develops a growth, or if the gland generally gets larger, the hormonal output is increased, causing the amount of calcium (stored primarily in the bones) to increase in the bloodstream. A high level of calcium in the blood increases the risk of kidney stones. A high calcium level also causes mus cle weakness, loss of memory, confusion, psychosis (loss of contact with reality), ulcer disease, and severe constipation. High levels of parathyroid hormone also cause loss of calcium from the bones, resulting in softening of the bones. The life-threatening consequences of high calcium include abnormal heart rhythms and severe dehydration. Tumors or growths of the parathyroid glands are rarely large enough to be felt by examining the neck, so you have to rely on appropriate blood studies to pro video evidence that they are present. Surgical removal of the diseased parathyroid gland is usually curative. Preservation of the remaining parathyroid glands is important since without them and the hormone they produce, the blood calcium level would drop too low, causing seizures and muscle spasms. The symptoms of an overactive parathyroid gland can slowly creep up on you: muscle weakness, poor memory, confusion, constipation, and/or psychosis. If you develop these symptoms, notify your doctor for an evaluation as soon as possible."
178,"How much weight loss is significant? If your body weight rarely changes, losing as little as five pounds could be significant. If your body weight varies eight to ten pounds from one season to another, you may be fine. But never ignore a weight loss of more than ten pounds. The more rapid the weight loss, the more likely it stems from a disease. Body weight is determined by many different factors, including genetics, caloric intake, and physical activity. Caloric intake is the most important factor. Your body burns a certain number of calories per day, regardless of what you do. This is known as your basal metabolic rate (BMR). If you eat more calories than you burn, then you will gain weight, and if you eat fewer calories than you burn, you will lose weight. Disease causes weight loss in numerous ways. Cancer releases substances into the system that can cause wasting of body tissues and/or loss of appetite. Diabetes results in an increase of sugar in the urine and therefore a loss in calories. An overactive thyroid gland increases the metabolic rate, therefore you burn more calories. Often you lose weight despite eating more. If you have an unexplained weight loss, you need medical evaluation as soon as possible. Sometimes you may lose weight but your belly size actually increases. Liver and heart disease as well as cancer of the ovaries can cause fluid to accumulate in the belly cavity. Nonspecific symptoms like bloating, indigestion, heartburn, and changes in bowel habits may also occur with liver ailments and ovarian cancer. Therefore, if you lose weight, even though your waist line increases, it is important that you seek medical eval uation as soon as possible. A pregnant woman can take many preventive mea sures to increase the chances of delivering a healthy baby. Also, she should avoid certain medications, because the side effects can endanger the fetus. It is important to be aware of past and existing ill nessus as well as possible exposure to various diseases during pregnancy. For example, if the mother is exposed to hepatitis B or chicken pox, she and her baby can benefit from injections to reduce the risk of developing these ailments, which can be life threatening. Unfortunately this book cannot address all the preventive measures that can increase the chances of delivering a healthy baby. We recommend that pregnant women be followed closely by their health care provider and seek out educational programs and liter are addressing these issues. It is proven that early prenatal care reduces death rates for both mothers and infants."
179,"A condition called preeclampsia can cause severe high blood pressure, which can lead to seizures and coma (eclampsia). This condition appears during the last four months of pregnancy. Symptoms that may indicate preeclampsia include high blood pressure, plus upper-right or mid belly pain under the breastbone, nosebleeds, headache, dizziness, blurred vision, double vision, swelling, and/or sudden weight gain. The exact cause of preeclampsia is not known. Changes in the body's blood pressure control mecha nisms cause the blood vessels to narrow (constrict). The high blood pressure affects the kidneys, leading to significant weight gain and swelling. As the blood pressure rises to very high levels, you may also develop swelling in the brain and liver, leading to seizures and coma (eclampsia). Seizures and coma are usually preventable when early treatment is instituted. If you develop the symptoms of preeclampsia, contact your doctor immediately."
180,"Any of these symptoms may put your unborn baby at risk of developing serious health problems. An emergency medical evaluation is needed for:
1. Severe belly pressure or pain. Such pain can be associated with internal bleeding in the uterus or rupture of the uterus at the site of the scar of a previous cesarean section.
2. Premature leaking or breaking of your water. This can cause a serious infection in the fetus. Also, in certain circumstances breaking water early can result in slippage and twisting of the umbilical cord, cutting off the oxygen supply and nutrition to the fetus.
3. Absence of fetal movement. If you do not feel the fetus move or feel a substantial change or decrease in fetal movement, this may indicate a life-threatening condition with your unborn baby.


To avoid premature delivery contact your doctor for:

4. Bladder infections. Such infections cause frequent on urination They can lead to a serious kidney infection, which can precipitate a premature delivery of the baby.
5. A foul or fishy-smelling vaginal discharge bacteria. This discharge may need treatment avoid premature delivery of the baby."
181,"These causes include:

1. A threatened miscarriage, or a pregnancy that is failing. The embryo is likely to pass from the womb through the vagina. There is a possibility of severe bleeding.
2. An ectopic pregnancy. In this condition you are pregnant in your fallopian tube (pregnancy test may be positive or negative). An egg fertilized in the to lopian tube normally moves to the womb (uterus) and implants in the uterine wall, where it obtains nourishment and continues to grow. But if the egg stays in the fallopian tube and continues to grow, it will rupture the tube. Severe life-threatening hemorrhage into the belly cavity may occur. You will not see the bleeding, although you may experience belly pain, weakness, a rapid pulse, dizziness, and a dark bloody vaginal discharge. Your pregnancy test may show changes. (Also see Tip 7 for more information on emergency internal bleeding.)
Both of these conditions require immediate treatment by a doctor. Therefore vaginal bleeding and/or cramping under these circumstances is a warning sign of a potentially life-threatening condition. These symptoms may also result from certain hormonal imbalances.
"
182,"Life-threatening causes of bleeding during the later stages of pregnancy are related to the location of the placenta or ""afterbirth."" Usually a fertilized egg situates itself inside the upper wall of the uterus or womb. As the embryo grows, it is connected to the placenta by the umbilical cord, which is attached to the uterine wall. The placenta is like a pancake, filled with lots of small blood vessels growing on the inside wall of the uterus. If part of the placenta grows on the lower wall of the uterus, over the opening of the birth canal (called placenta previa), it is more likely to obstruct the baby's growth and delivery. It may also bleed at the spot where it is ing over this opening of the birth canal. Thus the grow- detached part of this pancake like structure, filled with small blood vessels, will bleed into the uterine cavity (see Figure 15-A). When this occurs, you will see and feel blood coming out of your vagina. The bleeding is usually painless. A normally placed placenta sometimes partially sepa rates from the uterine wall and bleeds (called abruptio placentae-see Figure 15-B). This condition is usually accompanied by severe abdominal pain and/or strong uterine contractions. In either case the baby can lose its blood supply, which deprives the baby of oxygen and nutrition. The baby's life is then in danger. Also, the mother's life may be in danger from the potential of massive internal bleeding. Emergency medical evaluation and treatment are necessary."
183,"A hydatidiform is a tumorlike mass tha can grow in your womb so that you seem to A hydatidiform mole is a tumorlike mass that can pregnant. Your pregnancy test will actually be positive. But in severe nausea and vomiting, vaginal bleeding als addition you experience the red light warning signals: al bleeding, and/or passing grape like particles. This condition, which occurs in about or in about one out of 1,200 pregnancies, is caused by a defective egy ing in the wall of the womb. The baby fails to go the placenta (the pancake like attachment that no provides nourishment for the baby) grows rapidly produces the hormones of pregnancy. Finger Like projections of the placenta invade the wall of the womb, acting like a cancerous growth. They swell and degenerate causing bleeding from the vagina. The projections them selves look like grapes when they pass with the bloody discharge. This condition is known as a “molar pregnancy."" If you think you are pregnant but have signs and symptoms suggesting a molar pregnancy, it is important that you seek emergency medical care to have the mass removed from your womb. You are in danger of a life threatening hemorrhage. In addition, the finger like projections of the placenta can turn cancerous and spread throughout your body."
184,"You may already be home after delivering your baby when you develop a fever and belly pains. These symptoms may indicate an infection in your uterus (womb). This is dangerous because even a mild infection can spread rapidly throughout your body, since after deliv ery the internal lining of the uterus has many small blood vessels. Therefore, in this case, a mild infection can quickly become major. Immediate medical evaluation and treatment can be lifesaving. If you are soaking blood through more than one pad (sanitary napkin) each hour, you are at risk of having a serious hemorrhage. Contact your health care provider immediately."
185,"Meningitis is an infection of the membranes covering the brain. It is most common in infants, who usually do not show specific signs (see Tip 221 for additional information on meningitis in infants). Bacterial meningitis is more serious than the viral type, and early diagnosis can dramatically reduce the chances of deafness, mental retardation, and death. If your child has the above symptoms, especially associated with photophobia (sensitivity to light), he or she must be seen on an emergency basis by a doctor. In the early stages of meningitis, the child may not h stiff neck. Early treatment with intravenous antibiotics he high cure rate (see Tip 3 for additional information information on meningitis)."
186,"Brain tumors are the most common type of childhood tumors, and in certain types of tumors, early diagnosis can make a big difference in survival. Increasing pressure on the brain causes headaches, usually in the morn ing, and these may be associated with vomiting and visual disturbances, most often double vision. Other symptoms may include an unsteadiness during walking, slow growth in height, early puberty, or a personality change. Headaches can be caused by many non serious conditions too, but it is important to have your child assessed and evaluated fully as soon as possible."
187,"This condition, known as benign intracranial hypertension or pseudotumor cerebri, is more common in adolescent girls. It has many underlying causes, such as hormone imbalances, or a drug side effect (for example, following tetracycline or high doses of vitamin A). Frequently no specific cause can be found. A spinal tap can show a very high pressure of the fluid on the brain. The condition is important because it may cause symptoms similar to a brain tumor but has a much better outcome. See your doctor as soon as possible for assessment and possible referral to a neurologist (brain specialist)."
188,"A leaking gas furnace or pipe may result in carbon monoxide poisoning. Children are the first to be affected. Carbon monoxide poisoning can kill both children and adults quickly. If several people in the household develop headaches simultaneously, everyone should leave the house. Call the gas company, and get emergency medical attention. (See Tip 4 for additional information on carbon monoxide poisoning.)"
189,"After a significant injury to the head, slow bleeding may start inside the top of the head, and the child may gradually get drowsy due to increasing pressure within the head. If your child injures his or her head and initially seems fine, observe the child closely for at least the next two or three days. This includes waking the child every couple of hours to make sure he or she has not lost consciousness. Go to the hospital emergency room or call an ambulance (911 in some locations) if your child gets more drowsy, experiences weakness or jerking in one side of the body, develops double vision, or exhibits any other major changes (see Tip 9 for more information on head injuries)."
190,"Children between the ages of six months and so years with a high fever are at risk of convulsing. This condition is known as a febrile convulsion. It is more common in children who have a relative who has had febrile seizures. The seizure usually occurs early in an illness, during the first spike of fever. In fact, it may even be the first sign of a febrile illness. It is upsetting to see your child convulsing. A simple febrile seizure lasts less than ten minutes, and a large proportion last less than five minutes, so try to be calm and do the following:

1. Lay your child on a soft surface (usually the floor) on their side. Do not try to restrain him or her.
2. Remove any vomit or saliva from his or her mouth. Do not try to insert a spoon into the mouth-it will do more harm than good. Do not put your fingers in the child's mouth, or you may lose a finger!
3. Time the seizure and if lasts more than five minutes or recurs within twenty-four hours, or affects only one side of the body, call an ambulance (911 in most locations). If it stops before five minutes, call your pediatrician immediately for advice. In a first episode for a child under 18 months, more evaluation will be needed to rule out causes such as meningitis. In all cases notify your doctor about the seizure. it lasts longer than five
4. Immediately after the seizure remove the child's clothes. Sponge the child with lukewarm water if the temperature is over 103 degrees. Do not let the child get chilled, otherwise the temperature will go back up.
5. Do not give the child anything to eat or drink immediately after the seizure until he or she is able to respond to you. Then give an anti fever medicine other than aspirin (ibuprofen or an acetaminophen, such as Tylenol).
If your child has had a febrile convulsion, he or she has an approximately 33 percent chance of having another seizure within the year following the episode.
The risk continues to decrease over time. Less than 2 percent of children with simple febrile seizures will go on to develop epilepsy. For a child with a simple febrile convulsion, there is no association with learning difficulties later."
191,"In adults the most common type of convulsion is a generalized one, where the whole body shakes violently and the person is unaware of their surroundings. In babies, especially in the first month of life, these seizures are more subtle. A baby may ""cycle"" a leg repetitively for a minute, which may be the only obvious sign of a convulsion. If your baby has repeated unusual rhythmic move ments, especially in the context of other problems such as feeding difficulties or a complicated delivery, keep a record and description of these episodes, and consult your doctor as soon as possible. Some jerking movements of babies, especially when asleep, may be normal."
192,"Depression can happen in even the most loving home. Even if it is precipitated by a personal crisis, it is usually caused by a chemical imbalance. A family predis position may also be an influence. Children and teenagers with depression are often labeled as ""difficult"" or ""moody"" rather than given appropriate help. The stigma of depression can also cause people to avoid seeking help-a delay that can have tragic results. Clinical depression is a prolonged, persistent disturbance of moods, often having associated physical symptoms. The warning signs may include:
1. Persistent sadness and complaints, with a negative self-image
2. Lack of interest in favorite activities and food 
3. Withdrawal from family and friends, friends, at times with hostility
4. Worsening school performance
5. Anxiety about simple tasks and events
6. Sleep disturbances, either insomnia or hypersomnia nia (long periods of sleep)
7. Appetite changes: loss of appetite or overeating
8. Multiple physical complaints: aches and pains everywhere
9. Hinting at suicide or giving away prized possessions
If your child exhibits any of the above symptoms, get them assessed and treated before they injure themselves seriously. Risk Factors for Suicides:

• Male (although more girls attempt suicide, more boys actually succeed) 
• Alcohol or drug abuse . A gun in the house (firearms are used the most to commit suicide in America) 
• A previous suicide attempt . A recent suicide in your area . A bereavement experience: a death, a divorce, a failed exam, rejection by friends, and the like

With counseling and medication (if appropriate), your child can go on to live a full and normal life.
"
193,"Anorexia is common in preadolescent and adolescent girls. The individual has an overpowering fear of being fat, accompanied by behavior intended to result in weight loss, such as not eating, excessive exercise, etc.Bulimia tends to occur in older adolescents or adults and is associated with binge eating and purging (self induced vomiting or use of laxatives). Bulimics are at additional risk of dying because self-induced vomiting and purging with laxatives often cause dangerous imbalances in the blood.

An affected teenager may:
. Avoid eating with the family and eat very little 
. Use laxatives and induce vomiting 
. Exercise excessively 
• Wear shapeless clothes 
• Have irregular menstrual periods 
. Develop fine, downy hairs on the face and trunk

The earlier a diagnosis is made and professional help obtained, the better chance that your daughter will have a normal adult life. Lead her by positive example with good eating habits!"
194,"If your child has either of these, it is important have him or her assessed by an ophthalmologist (eye specialist). Tumors of the retina (in the back of the eye) usually occur in the first two years of life and are more common in children with a family history of this condition. There is usually no pain with this tumor, which is known as a retinoblastoma. Over 90 percent of the children with this eye tumor can be cured with early diagnosis. A rapid diagnosis and treatment increase the chances of preserving sight in the affected eye and saving the child's life. Genetic evaluation of the child and family should be undertaken, because some of these cases are hereditary."
195,"Children are often hoarse for a short period after a cold-or too much shouting! If your child (especially a child under five) has hoarseness repeatedly for more than two weeks, however, you should take the child to the doctor to ensure that there are no growths on their vocal cords that could compromise breathing."
196,"Children may not want to eat or drink when sick. But when given a pain or fever reducer, they can usually be convinced to take small amounts of cool liquids. If your child refuses to take any liquids, even after being given the correct dose of an over-the-counter pain medicine and, especially if they cannot swallow their own saliva and are drooling, a doctor should see the child on an emergency basis. Swelling may have occurred in the throat due to infection, which could be blocking the child's airway. If your child appears very ill, has difficulty swallowing, talking or breathing, he or she needs to be taken to the hospital."
197,"Sickle cell disease is an inherited disorder common in the African and African American community (one in 500). It also occurs in people from Asia, the Mediterranean, and South America. The condition affects the shape of red blood cells and causes anemia (a low red blood cell count). The abnormal red blood cells block the blood vessels, resulting in pain and a high risk of infection, especially from certain bacteria. Twenty-five percent of children with this condition will die before they reach the age of five, yet with appropriate treatment and education, many sickle cell sufferers will survive to their fifties or older. The typical first signs in an infant are swollen, tender, red, shiny fingers or toes. The signs may last for several days. The fingers and toes are very painful, and the infant may be distressed. An older, school age child or adult tends to have pain in the arms, legs, and belly. The diagnosis can be made from a simple blood test. Seek medical advice on how to deal with the various problems relating to this ailment. If younger children with sickle cell disease take certain antibiotics regularly, they will often reduce the risk of developing life threatening infections."
198,"Progressive curvature of the spine occurs more commonly in adolescent girls. Rapid worsening of the curvature results in severe deformity and breathing dit ficulties. Early treatment may prevent progression; occasionally surgery is needed.If you suspect this condition, look at your child's back from behind while she is touching her toes. Note if the ribs on one side (in 80 percent it will be on the right side) form a hump (see Figure 16). The shoulder blade may also appear to protrude on the same side. If you suspect your child has this condition, seek medical evaluation and treatment early."
199,"Sudden onset of stridor is usually associated with difficulty in breathing. The most common cause of a sud den onset of stridor used to be an infection of the epiglottis (a ""hinged"" flap over the windpipe, which stops food from entering the lungs when you swallow). This is very rare now (thanks to HIB immunization), which protects children from the germ causing this problem. This condition is life-threatening and the child needs to be seen in an emergency room immediately. Do not administer first aid for choking because this could make the condition worse. Croup and inhaled objects are the remaining common serious causes of stridor. If you suspect an infant has inhaled an object (such as a little toy, peanut, coin, or battery) and if he or she has a sudden onset of difficulty breathing, immediately administer first aid. (See Appendix A for basic instructions.) Croup is a viral infection around the voice box that causes atypical bark like cough. It is usually gradual in onset and not serious, but it is still important to notify your pediatrician. However, if a younger child with this ailment develops noisy breathing, it may be life threatening. Keep the child as calm as possible (agitation worsens the condition), and get the child to an emergency room immediately. Do not administer first aid for choking because this could make the condition worse."
200,"Asthma is an allergic condition. Certain triggers cause the small ""air pipes"" in the lungs to become inflamed, making breathing more difficult and causing the individual to wheeze, cough, and, if severe, even struggle for breath. The most frequent trigger in young children is a cold. In the school-age child, exercise and allergens (like cats, dogs, house dust, mites, certain foods) are more of a problem that occur in families with no previous history Asthma is increasingly Sometimes the child may simply have a recurrent night- allergy. time cough, and the diagnosis of asthma may be delayed, which can have serious consequences. Asthma is a variable condition, and most children have mild disorders that are easily treatable usually, with in daily preventative medicine. Many will ""grow out of it."" Some children, however, will get severe common, and many cases life threatening attacks. So have your child assessed by doctor as soon as possible for appropriate treatment and learn to avoid the ""triggers"" of his or her particular asthma attack (see Tip 49 for more information on an asthma attack)."
